t_sec,iter,Fx_1,Fy_1,Fz_1,Mx_1,My_1,Mz_1
6.386057,7906,-0.014847,0.002033,0.010076,5.3e-05,-0.000139,-0.000319
6.387024,7907,-0.024847,0.013033,0.006076,1.3e-05,-2.9e-05,-0.000119
6.387752,7908,-0.001847,-0.001967,0.010076,3e-06,1e-06,0.000301
6.388482,7909,0.001153,-0.011967,0.011076,3.3e-05,-3.9e-05,0.000291
6.389211,7910,0.001153,-0.011967,0.011076,3.3e-05,-3.9e-05,0.000291
6.389937,7911,-0.008847,0.006033,0.004076,6.3e-05,4.1e-05,3.1e-05
6.390667,7912,0.003153,-0.011967,0.017076,-3.7e-05,1.1e-05,0.000121
6.391403,7913,0.003153,-0.004967,7.6e-05,1.3e-05,2.1e-05,0.000141
6.392138,7914,0.003153,-0.004967,7.6e-05,1.3e-05,2.1e-05,0.000141
6.392887,7915,0.005153,-0.007967,-0.029924,5.3e-05,1.1e-05,-0.000139
6.393914,7916,-0.002847,0.005033,-0.006924,9.3e-05,-7.9e-05,0.000451
6.394851,7917,-0.003847,0.004033,0.024076,0.000193,-2.9e-05,-0.000469
6.395547,7918,0.009153,-0.002967,-0.007924,0.000113,0.000181,-1.9e-05
6.396288,7919,0.001153,-0.012967,0.004076,1.3e-05,3.1e-05,-0.000149
6.397005,7920,0.001153,-0.012967,0.004076,1.3e-05,3.1e-05,-0.000149
6.397752,7921,0.008153,0.014033,-0.026924,-0.000137,3.1e-05,-0.000139
6.398473,7922,0.020153,0.020033,-0.001924,-0.000147,0.000121,-7.9e-05
6.399207,7923,0.020153,0.020033,-0.001924,-0.000147,0.000121,-7.9e-05
6.400004,7924,-0.000847,0.006033,-0.004924,-1.7e-05,4.1e-05,-9.9e-05
6.400707,7925,-0.005847,-0.003967,-0.003924,4.3e-05,2.1e-05,-1.9e-05
6.401428,7926,-0.012847,0.005033,-0.005924,3e-06,-8.9e-05,0.000121
6.40214,7927,-0.012847,0.005033,-0.005924,3e-06,-8.9e-05,0.000121
6.40288,7928,0.008153,0.007033,0.006076,-5.7e-05,0.000111,0.000481
6.403612,7929,0.007153,0.003033,-0.024924,-0.000137,3.1e-05,-0.000139
6.404357,7930,0.008153,0.024033,-0.021924,-6.7e-05,7.1e-05,-9.9e-05
6.405099,7931,0.008153,0.024033,-0.021924,-6.7e-05,7.1e-05,-9.9e-05
6.405836,7932,0.020153,0.002033,-0.064924,-2.7e-05,1e-06,-0.000379
6.406563,7933,0.002153,3.3e-05,-0.047924,-7e-06,2.1e-05,-0.000489
6.407388,7934,0.008153,-0.020967,-0.016924,1.3e-05,-8.9e-05,0.000151
6.408418,7935,0.005153,0.008033,-0.020924,-0.000107,1.1e-05,0.000441
6.409376,7936,0.004153,0.012033,-0.003924,-9.7e-05,2.1e-05,0.000241
6.410366,7937,0.007153,-0.003967,-0.005924,-7e-06,-3.9e-05,-0.000479
6.41129,7938,-0.020847,-0.003967,-0.028924,-2.7e-05,1.1e-05,-8.9e-05
6.412035,7939,-0.020847,-0.003967,-0.028924,-2.7e-05,1.1e-05,-8.9e-05
6.412879,7940,0.009153,0.012033,-0.013924,-7e-06,0.000101,0.000261
6.413928,7941,-0.009847,0.009033,0.009076,6.3e-05,-2.9e-05,0.000391
6.414888,7942,0.009153,0.010033,-0.008924,-5.7e-05,3.1e-05,0.000341
6.415863,7943,0.010153,0.011033,-0.005924,-4.7e-05,-1.9e-05,9.1e-05
6.41683,7944,-0.006847,-0.009967,-0.029924,3.3e-05,-2.9e-05,0.000101
6.417558,7945,0.004153,-0.021967,-0.015924,5.3e-05,-6.9e-05,0.000111
6.418322,7946,-0.006847,0.008033,-0.015924,-0.000207,-0.000109,0.000281
6.419034,7947,-0.006847,0.008033,-0.015924,-0.000207,-0.000109,0.000281
6.419744,7948,0.013153,0.003033,-0.034924,-7e-06,5.1e-05,0.000351
6.420481,7949,0.030153,-0.013967,-0.027924,9.3e-05,0.000111,0.000581
6.421219,7950,0.030153,-0.013967,-0.027924,9.3e-05,0.000111,0.000581
6.422003,7951,0.003153,-0.003967,-0.025924,-7.7e-05,1e-06,7.1e-05
6.422991,7952,0.004153,0.007033,-0.046924,3e-06,1e-06,0.000141
6.423698,7953,0.008153,0.008033,-0.035924,-7e-06,-2.9e-05,-2.9e-05
6.424368,7954,-0.009847,-0.000967,0.011076,-6.7e-05,-0.000109,0.000371
6.425172,7955,-0.009847,-0.000967,0.011076,-6.7e-05,-0.000109,0.000371
6.425906,7956,0.000153,0.004033,-0.007924,6.3e-05,2.1e-05,-0.000189
6.426894,7957,0.001153,-0.002967,-0.007924,-2.7e-05,5.1e-05,9.1e-05
6.427925,7958,0.013153,0.019033,-0.013924,-0.000177,0.000141,-0.000559
6.4289,7959,0.008153,0.035033,0.027076,-9.7e-05,4.1e-05,-0.000409
6.429865,7960,-0.015847,0.011033,0.031076,-0.000157,0.000101,-0.000599
6.430876,7961,-0.010847,-0.006967,0.003076,-7.7e-05,4.1e-05,1e-06
6.431827,7962,-0.010847,-0.012967,0.003076,-7.7e-05,-8.9e-05,0.000661
6.432563,7963,0.007153,-0.003967,-0.023924,-1.7e-05,0.000151,-0.000209
6.433534,7964,0.006153,0.006033,-0.035924,1.3e-05,7.1e-05,-3.9e-05
6.434288,7965,0.006153,0.006033,-0.035924,1.3e-05,7.1e-05,-3.9e-05
6.435006,7966,0.006153,-0.000967,-0.022924,-7e-06,7.1e-05,-0.000119
6.435719,7967,0.008153,0.014033,-0.002924,3.3e-05,2.1e-05,0.000121
6.436457,7968,-0.002847,0.019033,-0.045924,8.3e-05,-9.9e-05,-2.9e-05
6.437197,7969,-0.002847,0.019033,-0.045924,8.3e-05,-9.9e-05,-2.9e-05
6.437972,7970,-0.013847,-0.008967,-0.059924,0.000103,-0.000139,-0.000329
6.438931,7971,0.000153,-0.007967,-0.056924,8.3e-05,8.1e-05,0.000231
6.439919,7972,0.005153,0.013033,-0.006924,3e-06,5.1e-05,0.000161
6.440906,7973,0.015153,0.025033,-0.025924,-4.7e-05,8.1e-05,0.000341
6.4419,7974,0.004153,0.013033,-0.018924,0.000103,3.1e-05,-2.9e-05
6.442938,7975,-0.000847,0.007033,-0.022924,7.3e-05,3.1e-05,0.000231
6.443943,7976,-0.012847,0.009033,-0.053924,-6.7e-05,1e-06,-0.000599
6.445105,7977,-0.000847,0.005033,-0.008924,3.3e-05,-7.9e-05,0.000481
6.446198,7978,-0.010847,-0.000967,0.027076,6.3e-05,-0.000159,2.1e-05
6.447287,7979,0.009153,-0.016967,0.017076,9.3e-05,2.1e-05,0.000111
6.448176,7980,0.019153,-0.018967,-0.035924,3.3e-05,0.000161,-9.9e-05
6.448901,7981,0.005153,-0.004967,-0.001924,-2.7e-05,-4.9e-05,-0.000109
6.449873,7982,0.001153,3.3e-05,-0.012924,-2.7e-05,-3.9e-05,0.000201
6.4507,7983,0.000153,0.023033,0.004076,-0.000127,5.1e-05,0.000471
6.451633,7984,0.003153,0.016033,-0.023924,-3.7e-05,-2.9e-05,-0.000109
6.452366,7985,-0.003847,-0.003967,-0.031924,-2.7e-05,-3.9e-05,0.000521
6.453093,7986,-0.003847,-0.003967,-0.031924,-2.7e-05,-3.9e-05,0.000521
6.453818,7987,-0.004847,-0.014967,-0.043924,0.000163,-3.9e-05,0.000451
6.454558,7988,0.012153,-0.011967,-0.049924,-7e-06,3.1e-05,0.000381
6.455295,7989,-0.002847,0.005033,0.016076,-0.000107,-0.000109,0.000161
6.45603,7990,-0.002847,0.005033,0.016076,-0.000107,-0.000109,0.000161
6.456776,7991,0.012153,3.3e-05,-0.016924,-1.7e-05,-9e-06,0.000141
6.457527,7992,0.018153,-0.000967,-0.002924,-0.000117,5.1e-05,0.000131
6.458275,7993,0.018153,-0.000967,-0.002924,-0.000117,5.1e-05,0.000131
6.459244,7994,0.006153,-0.014967,-0.001924,-7e-06,4.1e-05,0.000621
6.460232,7995,0.013153,0.008033,-0.002924,7.3e-05,-9e-06,-3.9e-05
6.461241,7996,-0.018847,0.017033,0.014076,4.3e-05,-0.000169,-8.9e-05
6.46229,7997,-0.001847,0.015033,-0.007924,-6.7e-05,-0.000169,0.000121
6.463308,7998,-0.003847,-0.005967,-0.016924,3e-06,-2.9e-05,-0.000129
6.464275,7999,0.008153,0.002033,-0.043924,8.3e-05,-5.9e-05,1e-06
6.465244,8000,-0.015847,0.011033,-0.021924,-0.000107,-0.000109,-9.9e-05
6.466229,8001,0.013153,0.011033,-0.017924,-8.7e-05,-8.9e-05,1e-06
6.467189,8002,0.021153,0.003033,0.008076,-5.7e-05,0.000151,0.000381
6.467939,8003,0.000153,0.019033,0.028076,-7.7e-05,8.1e-05,-1.9e-05
6.468855,8004,-0.012847,0.002033,-0.005924,-2.7e-05,-7.9e-05,-0.000449
6.469585,8005,-0.002847,0.010033,-0.043924,5.3e-05,4.1e-05,-0.000719
6.470318,8006,-0.008847,0.006033,-0.033924,-6.7e-05,1e-06,-0.000699
6.471052,8007,-0.008847,0.006033,-0.033924,-6.7e-05,1e-06,-0.000699
6.47179,8008,0.006153,0.036033,0.014076,-2.7e-05,8.1e-05,-0.000549
6.472528,8009,-0.007847,0.007033,0.014076,0.000113,-0.000119,-0.000269
6.473272,8010,-0.012847,-0.015967,-0.050924,-7e-06,-2.9e-05,-2.9e-05
6.474003,8011,-0.012847,-0.015967,-0.050924,-7e-06,-2.9e-05,-2.9e-05
6.474735,8012,-0.001847,-0.000967,-0.029924,6.3e-05,-5.9e-05,-0.000369
6.475474,8013,0.002153,-0.007967,-0.039924,-1.7e-05,1e-06,0.000291
6.476211,8014,0.002153,-0.007967,-0.039924,-1.7e-05,1e-06,0.000291
6.476951,8015,0.006153,-0.004967,-0.017924,3.3e-05,9.1e-05,-0.000179
6.477712,8016,0.004153,0.002033,-0.003924,-2.7e-05,6.1e-05,0.000171
6.478431,8017,0.007153,-0.008967,-0.009924,2.3e-05,6.1e-05,0.000151
6.479161,8018,0.007153,-0.008967,-0.009924,2.3e-05,6.1e-05,0.000151
6.47989,8019,0.004153,-0.020967,-0.010924,-3.7e-05,1.1e-05,0.000811
6.48087,8020,0.016153,-0.002967,-0.020924,8.3e-05,-8.9e-05,0.000181
6.481847,8021,-0.000847,0.021033,-0.021924,1.3e-05,-4.9e-05,7.1e-05
6.482577,8022,-0.008847,0.017033,-0.023924,-5.7e-05,-0.000109,0.000401
6.48331,8023,-0.006847,-0.001967,0.006076,9.3e-05,-0.000249,0.000151
6.484052,8024,-0.006847,-0.001967,0.006076,9.3e-05,-0.000249,0.000151
6.484778,8025,0.006153,-0.011967,-0.012924,6.3e-05,-9.9e-05,-9e-06
6.485509,8026,-0.009847,-0.002967,-0.037924,8.3e-05,4.1e-05,0.000181
6.486241,8027,-0.009847,-0.002967,-0.037924,8.3e-05,4.1e-05,0.000181
6.48698,8028,0.010153,0.004033,-0.023924,5.3e-05,0.000111,0.000351
6.487718,8029,-0.000847,0.002033,-0.038924,2.3e-05,-1.9e-05,-0.000159
6.488489,8030,-0.005847,0.008033,-0.019924,5.3e-05,-6.9e-05,9.1e-05
6.489199,8031,-0.005847,0.008033,-0.019924,5.3e-05,-6.9e-05,9.1e-05
6.489943,8032,0.006153,0.023033,-0.013924,3e-06,3.1e-05,-0.000119
6.490426,8033,-0.011847,0.005033,-0.031924,4.3e-05,0.000101,0.000131
6.49116,8034,-0.011847,0.005033,-0.031924,4.3e-05,0.000101,0.000131
6.491895,8035,-0.016847,0.003033,-0.001924,-7e-06,-5.9e-05,0.000661
6.492633,8036,0.000153,0.002033,-0.011924,7.3e-05,-0.000109,-0.000139
6.493372,8037,-0.005847,-0.030967,-0.058924,-2.7e-05,8.1e-05,-9.9e-05
6.494113,8038,-0.005847,-0.030967,-0.058924,-2.7e-05,8.1e-05,-9.9e-05
6.494856,8039,-0.006847,-0.000967,-0.004924,1.3e-05,6.1e-05,4.1e-05
6.495584,8040,-0.003847,-0.014967,-0.009924,4.3e-05,1e-06,-0.000209
6.496328,8041,0.000153,-0.002967,-0.044924,0.000123,-6.9e-05,-7.9e-05
6.497055,8042,0.000153,-0.002967,-0.044924,0.000123,-6.9e-05,-7.9e-05
6.497796,8043,-0.012847,0.014033,-0.021924,4.3e-05,-0.000159,0.000361
6.498511,8044,0.007153,3.3e-05,-0.015924,-3.7e-05,8.1e-05,3.1e-05
6.499247,8045,0.007153,3.3e-05,-0.015924,-3.7e-05,8.1e-05,3.1e-05
6.499979,8046,0.005153,-0.002967,-0.008924,-7e-06,0.000121,0.000201
6.500838,8047,-0.002847,0.011033,0.001076,-9.7e-05,2.1e-05,0.000321
6.501723,8048,-0.012847,-0.019967,-0.013924,-7.7e-05,1.1e-05,0.000371
6.502463,8049,-0.003847,-0.016967,0.007076,5.3e-05,-9e-06,0.000171
6.503226,8050,-0.003847,-0.016967,0.007076,5.3e-05,-9e-06,0.000171
6.503944,8051,0.015153,-0.003967,0.002076,-2.7e-05,0.000201,-7.9e-05
6.504671,8052,0.008153,-0.005967,-0.000924,-8.7e-05,4.1e-05,-0.000159
6.505409,8053,0.027153,0.008033,-0.008924,3e-06,0.000211,0.000131
6.506146,8054,0.027153,0.008033,-0.008924,3e-06,0.000211,0.000131
6.506887,8055,0.012153,-0.010967,-0.028924,0.000173,7.1e-05,2.1e-05
6.507875,8056,-0.000847,0.009033,-0.061924,1.3e-05,-5.9e-05,0.000591
6.508862,8057,-0.001847,0.017033,-0.032924,-8.7e-05,-3.9e-05,0.000351
6.509846,8058,-0.018847,0.010033,-0.025924,-3.7e-05,3.1e-05,-0.000279
6.5106,8059,-0.002847,-0.011967,-0.054924,2.3e-05,-8.9e-05,-4.9e-05
6.511587,8060,0.015153,0.013033,-0.017924,1.3e-05,-0.000119,0.000141
6.512587,8061,0.014153,0.002033,-0.029924,2.3e-05,1.1e-05,0.000371
6.513557,8062,-0.007847,0.002033,-0.028924,-3.7e-05,3.1e-05,0.000281
6.514523,8063,-0.007847,0.007033,-0.013924,-0.000147,-5.9e-05,-0.000239
6.515491,8064,-0.011847,0.018033,-0.001924,-0.000107,1e-06,-0.000609
6.516227,8065,-0.011847,0.018033,-0.001924,-0.000107,1e-06,-0.000609
6.516966,8066,0.013153,0.005033,-0.026924,-6.7e-05,-1.9e-05,-2.9e-05
6.51767,8067,-0.014847,-0.020967,-0.013924,8.3e-05,-0.000159,0.000171
6.518387,8068,-0.002847,-0.006967,-0.018924,1.3e-05,2.1e-05,-0.000249
6.519114,8069,-0.002847,-0.006967,-0.018924,1.3e-05,2.1e-05,-0.000249
6.519843,8070,-0.018847,-0.022967,-0.040924,5.3e-05,-0.000129,-3.9e-05
6.520574,8071,-0.002847,-0.004967,-0.031924,-2.7e-05,-9e-06,0.000171
6.521307,8072,-0.005847,0.007033,-0.036924,2.3e-05,-6.9e-05,-0.000119
6.522104,8073,-0.005847,0.007033,-0.036924,2.3e-05,-6.9e-05,-0.000119
6.522848,8074,-0.011847,-0.007967,-0.046924,9.3e-05,-0.000169,-0.000189
6.523835,8075,-0.003847,0.001033,-0.004924,0.000143,-8.9e-05,0.000321
6.524832,8076,0.000153,3.3e-05,-0.006924,-5.7e-05,3.1e-05,0.000121
6.525812,8077,0.007153,0.009033,-0.055924,4.3e-05,7.1e-05,0.000171
6.526792,8078,-0.006847,0.001033,0.001076,3.3e-05,-5.9e-05,0.000241
6.527823,8079,-0.004847,-0.006967,-0.016924,3e-06,-1.9e-05,0.000131
6.528842,8080,0.011153,-0.011967,-0.051924,0.000153,-8.9e-05,0.000531
6.530032,8081,0.001153,0.017033,0.011076,-0.000147,-0.000149,0.000201
6.531023,8082,0.012153,-0.028967,-0.020924,7.3e-05,-6.9e-05,-9.9e-05
6.531983,8083,-0.006847,-0.005967,-0.051924,3e-06,-5.9e-05,-0.000449
6.532987,8084,-0.014847,-0.007967,-0.055924,-6.7e-05,-9.9e-05,0.000121
6.533976,8085,-0.005847,0.001033,-0.025924,-0.000157,1.1e-05,0.000681
6.534989,8086,0.005153,0.003033,-0.020924,0.000103,4.1e-05,3.1e-05
6.53601,8087,0.022153,-0.024967,-0.010924,0.000183,7.1e-05,-2.9e-05
6.537065,8088,-0.005847,0.005033,-0.044924,7.3e-05,-3.9e-05,0.000521
6.538144,8089,0.011153,-0.007967,-0.030924,6.3e-05,-7.9e-05,0.000631
6.539185,8090,0.018153,-0.008967,0.005076,-4.7e-05,4.1e-05,-9.9e-05
6.540223,8091,0.002153,-0.003967,-0.043924,-9.7e-05,7.1e-05,-0.000459
6.54123,8092,-0.010847,-0.004967,-0.030924,-7.7e-05,-0.000109,0.000161
6.54224,8093,-0.009847,0.004033,-0.022924,-3.7e-05,-6.9e-05,-0.000199
6.543293,8094,0.018153,-0.001967,-0.022924,9.3e-05,2.1e-05,-0.000289
6.544222,8095,0.025153,-0.000967,-0.040924,1.3e-05,0.000141,-0.000259
6.544947,8096,-0.003847,-0.009967,-0.013924,0.000153,-9e-06,0.000101
6.545686,8097,-0.005847,-0.024967,-0.018924,0.000123,1.1e-05,0.000541
6.546415,8098,-0.014847,0.008033,-0.011924,-1.7e-05,-1.9e-05,0.000881
6.547174,8099,-0.014847,0.008033,-0.011924,-1.7e-05,-1.9e-05,0.000881
6.54805,8100,-0.003847,-0.000967,-0.022924,-9.7e-05,-2.9e-05,0.000111
6.54902,8101,0.003153,-0.006967,-0.013924,2.3e-05,1.1e-05,-0.000139
6.549739,8102,-0.021847,-0.024967,-0.022924,9.3e-05,-5.9e-05,-0.000469
6.550469,8103,0.001153,-0.003967,-0.014924,1.3e-05,1.1e-05,7.1e-05
6.5512,8104,0.001153,-0.003967,-0.014924,1.3e-05,1.1e-05,7.1e-05
6.551931,8105,-0.008847,0.020033,0.014076,-7.7e-05,-1.9e-05,5.1e-05
6.552417,8106,0.007153,0.014033,0.036076,1.3e-05,-2.9e-05,-9.9e-05
6.553151,8107,0.007153,0.014033,0.036076,1.3e-05,-2.9e-05,-9.9e-05
6.553885,8108,-0.008847,-0.012967,-0.011924,0.000163,-4.9e-05,8.1e-05
6.554613,8109,0.010153,0.012033,-0.000924,-0.000127,4.1e-05,0.000211
6.555347,8110,0.016153,0.002033,0.016076,-7e-06,2.1e-05,-5.9e-05
6.556082,8111,0.016153,0.002033,0.016076,-7e-06,2.1e-05,-5.9e-05
6.556818,8112,-0.028847,0.034033,-0.016924,-2.7e-05,-0.000169,0.000271
6.557559,8113,-0.001847,0.015033,-0.007924,-3.7e-05,-0.000189,-0.000369
6.558295,8114,-0.000847,-0.012967,-0.026924,-7e-06,-0.000179,-0.000649
6.559039,8115,-0.000847,-0.012967,-0.026924,-7e-06,-0.000179,-0.000649
6.559769,8116,0.004153,0.003033,-0.038924,-5.7e-05,4.1e-05,-0.000129
6.560511,8117,0.001153,0.014033,-0.027924,-7e-06,5.1e-05,-0.000329
6.561259,8118,0.001153,0.014033,-0.027924,-7e-06,5.1e-05,-0.000329
6.56202,8119,0.008153,0.008033,-0.040924,-8.7e-05,-9e-06,0.000121
6.562731,8120,-0.008847,0.011033,-0.041924,-4.7e-05,-0.000109,-0.000159
6.563463,8121,-0.006847,-0.004967,-0.003924,-4.7e-05,-0.000219,0.000271
6.564186,8122,-0.006847,-0.004967,-0.003924,-4.7e-05,-0.000219,0.000271
6.564922,8123,-0.015847,0.003033,0.023076,-6.7e-05,1.1e-05,0.000391
6.565645,8124,-0.004847,-0.016967,-0.028924,1.3e-05,-6.9e-05,0.000301
6.56638,8125,-0.019847,-0.006967,-0.042924,3.3e-05,-6.9e-05,0.000601
6.567111,8126,-0.019847,-0.006967,-0.042924,3.3e-05,-6.9e-05,0.000601
6.567941,8127,-0.007847,0.012033,-0.019924,-0.000147,-1.9e-05,0.000871
6.568644,8128,0.000153,0.014033,-0.019924,-5.7e-05,-0.000179,3.1e-05
6.569383,8129,-0.007847,0.011033,-0.044924,0.000113,-5.9e-05,-0.000159
6.570127,8130,-0.007847,0.011033,-0.044924,0.000113,-5.9e-05,-0.000159
6.570875,8131,-0.014272,0.009791,-0.021322,2e-06,-7.2e-05,-0.000161
6.571846,8132,-0.008272,0.006791,-0.004322,4.2e-05,-8.2e-05,0.000179
6.572578,8133,-0.009272,0.031791,0.008678,-8.8e-05,-8.2e-05,0.000429
6.57332,8134,-0.011272,0.001791,-0.046322,3.2e-05,-0.000132,6.9e-05
6.57406,8135,-0.011272,0.001791,-0.046322,3.2e-05,-0.000132,6.9e-05
6.574796,8136,-0.004272,0.006791,0.015678,-0.000108,-8.2e-05,0.000129
6.575566,8137,0.005728,0.005791,0.006678,-9.8e-05,8.8e-05,0.000389
6.576284,8138,-0.007272,-0.016209,-0.026322,2.2e-05,2.8e-05,-9.1e-05
6.577011,8139,-0.007272,-0.016209,-0.026322,2.2e-05,2.8e-05,-9.1e-05
6.577755,8140,0.014728,-0.010209,-0.012322,-5.8e-05,8.8e-05,0.000109
6.578738,8141,0.000728,0.018791,0.014678,-7.8e-05,3.8e-05,0.000459
6.579464,8142,0.002728,0.020791,0.011678,-6.8e-05,0.000108,0.000189
6.580194,8143,0.002728,0.020791,0.011678,-6.8e-05,0.000108,0.000189
6.580928,8144,-0.010272,0.001791,-0.005322,-0.000118,-0.000142,-7.1e-05
6.581697,8145,0.017728,-0.006209,-0.026322,-0.000108,5.8e-05,-6.1e-05
6.582567,8146,0.004728,-0.002209,-0.022322,-3.8e-05,-8.2e-05,-0.000251
6.583627,8147,-0.003272,0.000791,0.006678,-3.8e-05,-5.2e-05,-0.000261
6.584638,8148,0.022728,-0.003209,0.026678,2.2e-05,9.8e-05,-0.000131
6.585631,8149,0.025728,-0.006209,0.005678,-3.8e-05,7.8e-05,-9.1e-05
6.586623,8150,-0.008272,-0.028209,0.009678,-4.8e-05,3.8e-05,0.000249
6.587632,8151,-0.011272,-0.007209,-0.030322,-8e-06,-0.000142,-8.1e-05
6.588639,8152,-0.008272,-0.005209,-0.003322,7.2e-05,-0.000112,-7.1e-05
6.589627,8153,0.007728,0.004791,0.006678,4.2e-05,2.8e-05,-0.000271
6.590589,8154,-0.006272,0.007791,0.014678,-6.8e-05,2.8e-05,-0.000191
6.591571,8155,-0.008272,0.034791,-0.007322,-6.8e-05,8.8e-05,-0.000121
6.592558,8156,0.006728,0.001791,-0.013322,-6.8e-05,-2.2e-05,0.000419
6.593572,8157,0.006728,-0.022209,0.003678,2.2e-05,4.8e-05,-0.000261
6.594601,8158,-0.003272,-0.008209,0.008678,-0.000138,-7.2e-05,-1.1e-05
6.595636,8159,-0.006272,0.005791,-0.003322,-3.8e-05,-0.000172,-0.000101
6.596655,8160,0.000728,0.005791,-0.023322,4.2e-05,8e-06,0.000119
6.597712,8161,0.008728,-0.022209,-0.025322,-0.000148,8e-06,0.000749
6.598688,8162,0.001728,0.009791,0.013678,-3.8e-05,1.8e-05,0.000569
6.599651,8163,0.007728,0.022791,0.022678,-0.000108,5.8e-05,0.000359
6.600625,8164,-0.013272,-0.013209,-0.039322,-2.8e-05,2.8e-05,-0.000711
6.601361,8165,0.012728,-0.004209,-0.021322,-1.8e-05,-5.2e-05,-0.000381
6.602084,8166,0.012728,-0.004209,-0.021322,-1.8e-05,-5.2e-05,-0.000381
6.603055,8167,-0.009272,-0.011209,-0.008322,-3.8e-05,-3.2e-05,-0.000391
6.603746,8168,-0.017272,-0.014209,0.009678,-0.000118,-4.2e-05,0.000149
6.604473,8169,-0.006272,-0.004209,-0.060322,6.2e-05,8e-06,0.000259
6.605213,8170,-0.006272,-0.004209,-0.060322,6.2e-05,8e-06,0.000259
6.605949,8171,-0.009272,-0.016209,-0.034322,3.2e-05,-6.2e-05,7.9e-05
6.606679,8172,0.005728,0.011791,-0.007322,-1.8e-05,-7.2e-05,0.000169
6.607416,8173,-0.009272,0.008791,-0.006322,-0.000138,-2e-06,0.000459
6.60816,8174,-0.009272,0.008791,-0.006322,-0.000138,-2e-06,0.000459
6.608893,8175,-0.003272,-0.003209,-0.012322,-2.8e-05,-3.2e-05,0.000539
6.609624,8176,-0.006272,-0.007209,-0.037322,-2.8e-05,8e-06,9.9e-05
6.610384,8177,0.002728,0.001791,-0.006322,-3.8e-05,4.8e-05,-0.000321
6.611105,8178,0.002728,0.001791,-0.006322,-3.8e-05,4.8e-05,-0.000321
6.611844,8179,0.004728,0.010791,-0.011322,-4.8e-05,-0.000102,-1.1e-05
6.612577,8180,0.000728,-0.002209,-0.021322,-7.8e-05,8e-06,1.9e-05
6.613337,8181,-0.000272,0.018791,-0.014322,-0.000178,7.8e-05,7.9e-05
6.614044,8182,-0.000272,0.018791,-0.014322,-0.000178,7.8e-05,7.9e-05
6.614775,8183,-0.002272,0.000791,-0.007322,-9.8e-05,2.8e-05,3.9e-05
6.615505,8184,0.006728,0.007791,-0.005322,0.000112,0.000178,0.000269
6.616241,8185,0.006728,0.007791,-0.005322,0.000112,0.000178,0.000269
6.617026,8186,0.006728,0.037791,-0.004322,-0.000198,6.8e-05,0.000389
6.617754,8187,-0.001272,0.014791,-0.058322,-6.8e-05,7.8e-05,0.000229
6.618484,8188,-0.003272,-0.009209,-0.063322,-2.8e-05,6.8e-05,-2.1e-05
6.619202,8189,-0.003272,-0.009209,-0.063322,-2.8e-05,6.8e-05,-2.1e-05
6.619936,8190,-0.011272,-0.000209,0.019678,-4.8e-05,-5.2e-05,-0.000121
6.620679,8191,-0.005272,-0.012209,-0.019322,9.2e-05,-3.2e-05,0.000359
6.621423,8192,0.007728,0.006791,-0.048322,5.2e-05,-0.000132,0.000369
6.62216,8193,0.007728,0.006791,-0.048322,5.2e-05,-0.000132,0.000369
6.622902,8194,0.000728,0.010791,-0.064322,2e-06,-6.2e-05,0.000209
6.623888,8195,0.011728,0.002791,-0.040322,-4.8e-05,-5.2e-05,0.000319
6.62487,8196,-0.006272,0.006791,0.008678,1.2e-05,-7.2e-05,0.000259
6.625864,8197,0.003728,-0.009209,-0.056322,2.2e-05,6.8e-05,-2.1e-05
6.626853,8198,-0.005272,0.000791,-0.067322,-0.000118,-4.2e-05,-0.000401
6.627855,8199,0.013728,0.020791,-0.008322,-0.000168,2.8e-05,-0.000201
6.62884,8200,-0.007272,0.019791,-0.003322,-7.8e-05,-1.2e-05,8.9e-05
6.629898,8201,-0.001272,-0.004209,-0.007322,-5.8e-05,-4.2e-05,1.9e-05
6.63092,8202,-0.003272,0.010791,0.005678,-8e-06,-0.000282,-1e-06
6.631967,8203,0.000728,0.005791,-0.022322,-1.8e-05,-0.000252,0.000369
6.633206,8204,-0.018272,-0.004209,0.006678,5.2e-05,-4.2e-05,0.000439
6.634702,8205,-0.006272,0.024791,-0.028322,-9.8e-05,-7.2e-05,-0.000371
6.636027,8206,-0.003272,0.015791,-0.029322,-3.8e-05,-0.000122,0.000359
6.637398,8207,-0.008272,0.018791,-0.016322,-3.8e-05,-4.2e-05,-1.1e-05
6.638557,8208,-0.004272,-0.008209,-0.011322,-8e-06,-0.000112,1.9e-05
6.639627,8209,-0.002272,-0.005209,-0.026322,4.2e-05,1.8e-05,-0.000171
6.64066,8210,-0.007272,0.000791,-0.028322,-0.000108,-3.2e-05,0.000349
6.641663,8211,0.009728,0.031791,-0.030322,-0.000108,9.8e-05,0.000419
6.642672,8212,0.006728,0.013791,-0.064322,-0.000118,8.8e-05,-0.000611
6.643815,8213,-0.004272,0.024791,-0.008322,1.2e-05,-0.000122,-0.000881
6.644745,8214,-0.011272,0.011791,-0.002322,7.2e-05,-0.000112,-0.000261
6.645479,8215,-0.006272,0.019791,-0.009322,-5.8e-05,6.8e-05,0.000229
6.646207,8216,-0.006272,0.019791,-0.009322,-5.8e-05,6.8e-05,0.000229
6.646937,8217,-0.000272,0.015791,0.014678,-8.8e-05,0.000128,-0.000241
6.647662,8218,-0.002272,0.004791,-0.024322,2e-06,9.8e-05,-0.000211
